Datetime,Open,High,Low,Close,Volume
2026-09-01 01:00:00+00:00,51.5,51.79999923706055,51.5,51.79999923706055,0
2026-09-01 01:05:00+00:00,51.79999923706055,51.900001525878906,51.79999923706055,51.900001525878906,9854
2026-09-01 01:10:00+00:00,51.900001525878906,51.900001525878906,51.70000076293945,51.79999923706055,53391
2026-09-01 01:15:00+00:00,51.79999923706055,51.79999923706055,51.70000076293945,51.70000076293945,16668
2026-09-01 01:20:00+00:00,51.70000076293945,51.79999923706055,51.70000076293945,51.79999923706055,19590
2026-09-01 01:25:00+00:00,51.79999923706055,51.79999923706055,51.59999847412109,51.70000076293945,67958
2026-09-01 01:30:00+00:00,51.59999847412109,51.70000076293945,51.59999847412109,51.59999847412109,14792
2026-09-01 01:35:00+00:00,51.59999847412109,51.70000076293945,51.59999847412109,51.70000076293945,16199
2026-09-01 01:40:00+00:00,51.70000076293945,51.79999923706055,51.70000076293945,51.79999923706055,25242
2026-09-01 01:45:00+00:00,51.79999923706055,51.79999923706055,51.79999923706055,51.79999923706055,2828
2026-09-01 01:50:00+00:00,51.79999923706055,51.79999923706055,51.79999923706055,51.79999923706055,2906
2026-09-01 01:55:00+00:00,51.79999923706055,51.79999923706055,51.70000076293945,51.70000076293945,37370
2026-09-01 02:00:00+00:00,51.79999923706055,51.79999923706055,51.70000076293945,51.70000076293945,3151
2026-09-01 02:05:00+00:00,51.70000076293945,51.79999923706055,51.70000076293945,51.79999923706055,5013
2026-09-01 02:10:00+00:00,51.70000076293945,51.70000076293945,51.70000076293945,51.70000076293945,3357
2026-09-01 02:15:00+00:00,51.79999923706055,51.79999923706055,51.70000076293945,51.70000076293945,12036
2026-09-01 02:20:00+00:00,51.70000076293945,51.79999923706055,51.70000076293945,51.70000076293945,66114
2026-09-01 02:25:00+00:00,51.79999923706055,51.79999923706055,51.70000076293945,51.70000076293945,11086
2026-09-01 02:30:00+00:00,51.70000076293945,51.79999923706055,51.70000076293945,51.79999923706055,11054
2026-09-01 02:40:00+00:00,51.79999923706055,51.79999923706055,51.70000076293945,51.70000076293945,3853
2026-09-01 02:45:00+00:00,51.79999923706055,51.79999923706055,51.79999923706055,51.79999923706055,1258
2026-09-01 02:50:00+00:00,51.79999923706055,51.79999923706055,51.79999923706055,51.79999923706055,2282
2026-09-01 02:55:00+00:00,51.79999923706055,51.79999923706055,51.70000076293945,51.79999923706055,17600
2026-09-01 03:00:00+00:00,51.79999923706055,51.79999923706055,51.79999923706055,51.79999923706055,2022
2026-09-01 03:05:00+00:00,51.79999923706055,51.79999923706055,51.70000076293945,51.79999923706055,7062
2026-09-01 03:10:00+00:00,51.79999923706055,51.79999923706055,51.79999923706055,51.79999923706055,4364
2026-09-01 03:15:00+00:00,51.79999923706055,51.79999923706055,51.70000076293945,51.70000076293945,14837
2026-09-01 03:20:00+00:00,51.70000076293945,51.79999923706055,51.70000076293945,51.70000076293945,14175
2026-09-01 03:25:00+00:00,51.70000076293945,51.79999923706055,51.70000076293945,51.70000076293945,21088
2026-09-01 03:30:00+00:00,51.70000076293945,51.70000076293945,51.59999847412109,51.59999847412109,59726
2026-09-01 03:35:00+00:00,51.59999847412109,51.70000076293945,51.59999847412109,51.70000076293945,25493
2026-09-01 03:40:00+00:00,51.70000076293945,51.70000076293945,51.59999847412109,51.59999847412109,19119
2026-09-01 03:45:00+00:00,51.70000076293945,51.70000076293945,51.59999847412109,51.59999847412109,15280
2026-09-01 03:50:00+00:00,51.59999847412109,51.59999847412109,51.59999847412109,51.59999847412109,9500
2026-09-01 03:55:00+00:00,51.59999847412109,51.59999847412109,51.59999847412109,51.59999847412109,12608
2026-09-01 04:00:00+00:00,51.59999847412109,51.70000076293945,51.59999847412109,51.59999847412109,61177
2026-09-01 04:05:00+00:00,51.59999847412109,51.70000076293945,51.59999847412109,51.59999847412109,16743
2026-09-01 04:10:00+00:00,51.70000076293945,51.70000076293945,51.59999847412109,51.59999847412109,21414
2026-09-01 04:15:00+00:00,51.59999847412109,51.70000076293945,51.59999847412109,51.59999847412109,51103
2026-09-01 04:20:00+00:00,51.59999847412109,51.59999847412109,51.59999847412109,51.59999847412109,30111
2026-09-01 04:25:00+00:00,51.59999847412109,51.59999847412109,51.5,51.59999847412109,32239
2026-09-01 04:30:00+00:00,51.59999847412109,51.59999847412109,51.5,51.59999847412109,26328
2026-09-01 04:35:00+00:00,51.5,51.59999847412109,51.5,51.5,31586
2026-09-01 04:40:00+00:00,51.59999847412109,51.59999847412109,51.5,51.5,15830
2026-09-01 04:45:00+00:00,51.5,51.59999847412109,51.5,51.59999847412109,16351
2026-09-01 04:50:00+00:00,51.5,51.70000076293945,51.5,51.70000076293945,41225
2026-09-01 04:55:00+00:00,51.59999847412109,51.70000076293945,51.59999847412109,51.59999847412109,18515
2026-09-01 05:00:00+00:00,51.59999847412109,51.70000076293945,51.59999847412109,51.59999847412109,20155
2026-09-01 05:05:00+00:00,51.59999847412109,51.59999847412109,51.59999847412109,51.59999847412109,5047
2026-09-01 05:10:00+00:00,51.59999847412109,51.70000076293945,51.59999847412109,51.70000076293945,9700
2026-09-01 05:15:00+00:00,51.70000076293945,51.70000076293945,51.59999847412109,51.59999847412109,14297
2026-09-01 05:20:00+00:00,51.70000076293945,51.70000076293945,51.59999847412109,51.70000076293945,62206
2026-09-02 01:00:00+00:00,51.70000076293945,51.70000076293945,51.59999847412109,51.59999847412109,0
2026-09-02 01:05:00+00:00,51.59999847412109,51.70000076293945,51.5,51.70000076293945,31486
2026-09-02 01:10:00+00:00,51.70000076293945,51.79999923706055,51.59999847412109,51.59999847412109,47713
2026-09-02 01:15:00+00:00,51.59999847412109,51.59999847412109,51.59999847412109,51.59999847412109,4506
2026-09-02 01:20:00+00:00,51.59999847412109,51.59999847412109,51.59999847412109,51.59999847412109,2983
2026-09-02 01:25:00+00:00,51.70000076293945,51.70000076293945,51.59999847412109,51.70000076293945,17090
2026-09-02 01:30:00+00:00,51.70000076293945,51.79999923706055,51.59999847412109,51.79999923706055,40042
2026-09-02 01:35:00+00:00,51.79999923706055,51.79999923706055,51.70000076293945,51.70000076293945,2616
2026-09-02 01:40:00+00:00,51.70000076293945,51.70000076293945,51.70000076293945,51.70000076293945,3744
2026-09-02 01:45:00+00:00,51.70000076293945,51.70000076293945,51.70000076293945,51.70000076293945,4287
2026-09-02 01:50:00+00:00,51.70000076293945,51.79999923706055,51.70000076293945,51.70000076293945,5106
